Id2,TRACT,BEDROOMS,meanBEDROOMS,totalHouseholds,meanHSize,totalFamilies,meanFamSize,totalAdults,married,neverMarried,totalHispanics,marriedHispanics,totalWhites,marriedWhites,workingMales,workingFemales,percent_nobachelor,percent_bachelor,percent_graduate,percent_bachelorPlus,percent_below_poverty,total_below_povertyPlus,households_1decile,households_2decile,households_3decile,households_4decile,households_5decile,households_6decile,households_7decile,households_8decile,households_9decile,households_topdecile,households_medianIncome,households_meanIncome,meanV
6037115104,1151.04,3351,1.613384689,1843,2.32,789.0,2.93,2258.0,28.4,58.2,1096.0,18.5,1231.0,38.0,1430.0,1167.0,22.9,29.5,20.6,50.1,28.8,1636.0,21.5,5.4,8.5,6.1,11.0,16.1,7.8,12.4,5.4,5.9,41911.0,69928.0,5.812369638
6037115201,1152.01,5623,1.94500173,2777,2.38,1398.0,2.94,4272.0,33.5,52.4,1744.0,26.4,2624.0,34.6,1727.0,1605.0,29.9,25.8,12.3,38.0,23.2,2724.0,21.1,5.5,5.8,9.4,10.8,18.3,10.4,12.6,1.6,4.5,42320.0,60228.0,5.841445382000001
6037115202,1152.02,4450,2.28556754,1910,2.38,953.0,3.18,3188.0,37.2,48.4,981.0,26.3,2013.0,33.6,1462.0,1375.0,21.8,29.5,9.2,38.6,13.2,1488.0,11.7,2.9,4.6,11.7,15.8,18.9,16.0,7.4,7.9,3.2,51994.0,67820.0,5.791952242000001
6037115301,1153.01,4602,2.646348476,1606,2.52,986.0,3.13,2774.0,46.6,33.8,605.0,33.2,1957.0,47.3,966.0,1140.0,23.5,34.4,11.0,45.4,13.1,1098.0,9.5,4.2,7.4,6.9,10.8,17.8,9.7,16.1,12.3,5.2,68767.0,81417.0,5.85485086
6037115302,1153.02,2704,2.541353383,1008,4.36,828.0,4.56,2457.0,45.1,43.0,2242.0,45.9,481.0,48.4,1234.0,966.0,17.9,11.6,3.9,15.6,26.0,2546.0,7.0,6.5,8.8,13.9,14.8,16.3,12.6,12.1,3.5,4.5,48472.0,64707.0,5.681596586
6037115401,1154.01,4545,2.193532819,1974,3.02,1412.0,3.37,3954.0,45.4,42.7,1870.0,35.6,1882.0,53.1,1737.0,1484.0,20.4,22.1,9.2,31.3,17.7,2191.0,4.7,3.2,10.0,12.8,9.8,22.3,17.4,8.9,2.9,7.9,61017.0,76154.0,5.678859344
6037115403,1154.03,2331,2.217887726,1008,3.46,683.0,4.01,2249.0,38.5,45.4,1395.0,33.0,699.0,51.8,1127.0,679.0,12.0,19.4,4.6,24.0,24.8,1903.0,6.8,9.5,9.6,15.9,14.9,20.0,8.5,7.2,4.2,3.3,43304.0,58970.0,5.831544504
6037115404,1154.04,2412,2.762886598,780,3.61,581.0,3.78,1852.0,37.2,40.6,1126.0,28.9,635.0,54.0,701.0,616.0,27.2,15.9,6.6,22.5,32.3,1299.0,11.4,5.1,4.4,10.4,15.6,19.1,5.4,16.4,10.8,1.4,52143.0,70814.0,5.824016396
6037117101,1171.01,3784,2.6836879430000002,1349,4.04,1108.0,4.3,3596.0,53.1,34.3,2026.0,51.7,343.0,64.1,1838.0,1143.0,16.9,26.6,6.2,32.8,10.1,1786.0,3.9,2.0,5.0,11.7,15.9,11.9,17.3,16.2,9.5,6.7,73977.0,87450.0,5.908927577999999
6037117102,1171.02,2408,2.9838909539999996,773,3.57,567.0,3.74,1932.0,36.7,42.6,1339.0,37.3,599.0,30.7,956.0,602.0,23.7,16.9,4.1,21.1,10.5,1264.0,3.4,0.6,6.5,11.1,19.9,11.8,21.6,16.6,3.4,5.2,67019.0,79814.0,5.937215972000001
6037117201,1172.01,2922,2.352657005,1147,3.94,911.0,4.16,2756.0,43.5,40.7,2211.0,43.9,696.0,29.0,1143.0,946.0,15.6,17.7,2.9,20.6,34.7,2475.0,7.0,16.2,5.8,12.3,10.7,22.8,11.9,6.8,1.7,4.8,48750.0,56866.0,5.679031663
6037117202,1172.02,2579,3.480431849,691,3.46,556.0,4.0,1792.0,52.6,32.5,688.0,56.7,655.0,46.7,630.0,601.0,28.1,24.5,7.5,32.0,3.3,576.0,4.8,1.2,5.1,0.9,13.2,19.1,16.2,18.2,10.4,11.0,84196.0,103592.0,5.813037717
6037117301,1173.01,4075,3.252194733,1244,3.1,935.0,3.65,2691.0,51.1,34.8,920.0,54.7,1467.0,47.2,1227.0,1116.0,22.3,28.5,10.8,39.3,6.4,540.0,1.3,3.9,4.9,2.6,14.4,16.5,17.5,23.7,11.3,3.9,90465.0,93622.0,5.75506964
6037117302,1173.02,5450,3.087818697,1686,2.97,1232.0,3.55,3590.0,53.6,31.6,826.0,45.8,2018.0,53.4,1498.0,1094.0,21.7,26.7,14.6,41.2,8.8,1487.0,2.4,0.9,11.1,5.3,12.0,22.7,8.8,16.0,12.8,8.1,69167.0,104346.0,5.820446541
6037117303,1173.03,3459,3.278672986,1055,3.42,847.0,3.85,2648.0,49.5,35.7,1295.0,50.6,1207.0,47.4,1191.0,931.0,25.0,18.0,6.8,24.8,6.0,1351.0,0.8,1.7,6.3,4.5,17.2,17.0,14.6,21.3,12.5,4.2,77148.0,88645.0,5.805843812000001
6037117404,1174.04,3936,2.9133974830000002,1293,3.18,980.0,3.54,3089.0,42.8,37.5,1604.0,39.0,1335.0,37.2,1134.0,1281.0,19.6,19.1,5.0,24.0,13.8,1266.0,6.8,3.9,6.3,10.0,6.1,12.2,16.6,25.8,9.4,3.0,82386.0,84607.0,5.848616826000001
6037117405,1174.05,1632,1.869415808,854,4.46,715.0,4.57,2018.0,38.5,52.2,2518.0,37.5,143.0,25.9,1222.0,565.0,13.2,7.1,0.4,7.6,41.7,2968.0,8.1,3.6,21.3,25.9,16.2,10.9,6.0,8.1,0.0,0.0,32957.0,40899.0,5.781132677
6037117408,1174.08,1376,1.54954955,852,3.7,563.0,4.17,1758.0,26.6,57.2,1875.0,29.5,147.0,19.7,965.0,730.0,17.7,8.1,0.6,8.8,48.4,2399.0,13.5,8.8,21.6,17.7,12.0,9.5,8.3,5.9,0.9,1.8,26912.0,41860.0,5.839383765
6037117510,1175.1,2012,1.899905571,952,4.15,780.0,4.42,1996.0,36.4,49.9,2420.0,34.1,154.0,51.3,1168.0,724.0,14.6,3.8,0.7,4.5,41.1,2762.0,11.8,5.4,16.9,15.1,16.8,12.8,9.6,11.7,0.0,0.0,35714.0,46618.0,5.750418616
6037117530,1175.3,3010,1.873055383,1563,4.1,1233.0,4.52,3282.0,33.8,51.5,3553.0,32.5,252.0,19.0,1784.0,1437.0,13.3,9.7,4.5,14.2,35.4,4266.0,6.5,11.4,14.7,16.2,13.7,18.3,6.8,9.3,1.5,1.7,36950.0,49909.0,5.768688086
6037119002,1190.02,4428,2.77443609,1596,4.4,1316.0,4.65,4792.0,46.1,41.8,4616.0,47.5,491.0,35.8,1971.0,1610.0,9.0,6.5,3.2,9.7,15.9,2855.0,5.0,2.0,12.2,4.7,14.7,21.4,17.7,15.2,4.1,3.0,63333.0,71405.0,5.800010088
6037119201,1192.01,2356,2.6712018140000002,859,4.6,709.0,5.05,2489.0,52.4,37.1,2695.0,52.1,203.0,71.4,1233.0,918.0,19.0,10.4,2.7,13.1,9.2,1656.0,3.4,2.8,8.8,8.7,15.6,23.3,16.8,9.2,6.9,4.5,63438.0,74401.0,5.728628884
6037119202,1192.02,2997,2.898452611,988,4.45,792.0,4.83,2851.0,44.9,40.0,2724.0,45.8,352.0,40.3,1155.0,1007.0,18.6,6.1,1.7,7.8,17.1,2481.0,0.0,3.6,17.0,11.5,17.2,19.0,16.9,8.0,5.4,1.3,53750.0,61413.0,5.505135482000001
6037119320,1193.2,2794,2.320598007,1146,4.23,972.0,4.41,2809.0,43.2,42.3,2352.0,41.0,131.0,35.9,1293.0,996.0,14.4,12.5,4.2,16.7,39.4,2824.0,4.0,3.5,22.9,10.1,16.4,16.8,13.4,8.6,4.3,0.0,41720.0,52814.0,5.653886564
6037119400,1194.0,3724,3.26953468,1086,5.02,976.0,4.72,3690.0,43.7,41.6,3848.0,45.9,314.0,42.4,1806.0,1380.0,12.6,7.8,2.7,10.5,11.5,2159.0,2.3,2.4,4.1,11.9,11.9,16.6,17.2,27.2,4.4,2.1,75595.0,79932.0,5.706156456
6037119700,1197.0,4085,3.0783722680000003,1259,3.77,1074.0,3.97,3357.0,51.8,33.4,1654.0,45.6,964.0,53.4,1307.0,1160.0,17.8,22.8,7.4,30.2,10.8,1176.0,5.3,1.7,7.4,5.6,11.0,15.2,20.7,21.4,10.2,1.5,76263.0,83065.0,5.747182571000001
6037119800,1198.0,4438,3.043895748,1391,4.65,1196.0,4.83,4043.0,43.5,43.8,4221.0,42.2,384.0,39.8,1955.0,1636.0,16.9,11.8,2.3,14.1,7.4,2247.0,0.9,2.1,6.5,13.2,9.8,20.6,15.7,27.2,2.4,1.7,73246.0,78519.0,5.793585352000001
6037119900,1199.0,3376,2.707297514,1187,4.36,1058.0,4.6,3312.0,50.5,38.5,2700.0,49.9,473.0,54.5,1251.0,1264.0,20.0,14.9,2.4,17.3,6.5,1685.0,3.8,0.6,2.9,8.0,22.9,18.1,20.9,16.8,3.8,2.2,61406.0,72998.0,5.657517195
6037120104,1201.04,1205,1.5528350519999998,758,3.54,485.0,4.11,1567.0,35.8,47.6,1289.0,35.6,179.0,22.3,727.0,634.0,14.9,15.4,1.0,16.4,44.2,1961.0,6.5,8.2,22.7,16.8,20.6,5.4,8.3,9.5,2.1,0.0,31667.0,43756.0,5.68772705
6037120105,1201.05,1798,2.029345372,876,3.32,624.0,4.07,1812.0,43.5,42.3,1586.0,37.5,196.0,57.7,827.0,463.0,19.8,12.6,1.1,13.7,28.2,2124.0,10.3,13.8,15.1,18.4,11.4,16.4,4.9,8.6,1.1,0.0,31014.0,42067.0,5.867345912999999
6037120108,1201.08,2779,2.0403817909999997,1282,3.81,965.0,3.93,3115.0,36.8,48.7,3234.0,36.0,259.0,23.9,1451.0,1118.0,9.4,7.0,2.9,9.9,36.5,3466.0,9.7,11.6,16.9,13.7,19.5,14.0,3.0,8.3,2.1,1.2,33182.0,44769.0,5.75110821
6037120300,1203.0,4115,2.7635997310000002,1421,3.94,1256.0,4.01,3776.0,47.5,37.3,2482.0,46.1,984.0,54.4,1633.0,1412.0,17.8,16.4,4.3,20.7,14.3,2392.0,2.3,8.3,9.9,9.2,13.9,20.6,10.1,19.6,5.4,0.7,58964.0,69603.0,5.770803507999999
6037120400,1204.0,3711,1.798836646,2046,3.43,1486.0,4.09,4543.0,40.7,43.3,3161.0,42.7,944.0,39.0,1978.0,1637.0,21.4,18.0,3.0,21.0,26.0,3823.0,4.7,11.6,17.2,16.0,10.8,17.5,7.5,12.0,1.3,1.3,35408.0,50696.0,5.743510278
6037121010,1210.1,3643,2.7745620719999997,1288,3.62,1049.0,3.84,3175.0,44.7,39.7,2001.0,44.8,1019.0,44.0,1233.0,976.0,11.2,16.9,5.5,22.4,23.6,2307.0,4.0,13.2,7.3,7.9,7.9,30.0,10.5,17.3,0.5,1.3,55792.0,61492.0,5.711091739
6037121020,1210.2,2548,2.419753086,987,3.78,789.0,4.12,2448.0,45.2,43.4,1641.0,39.6,916.0,55.0,990.0,995.0,15.6,15.1,4.9,20.0,16.1,1429.0,8.6,4.0,9.0,6.5,18.1,17.4,14.1,12.3,3.9,6.2,55774.0,72121.0,5.6274439560000005
6037121101,1211.01,1842,1.891170431,926,3.4,689.0,3.76,2181.0,44.5,41.3,1456.0,50.6,613.0,33.1,915.0,764.0,18.7,14.5,2.9,17.4,27.4,1560.0,6.5,4.1,16.3,11.1,17.3,13.9,20.0,6.9,0.6,3.2,44010.0,58797.0,5.669685362999999
6037121102,1211.02,1998,2.639365918,743,3.49,595.0,3.76,1770.0,47.8,33.8,1115.0,45.2,831.0,46.6,586.0,739.0,22.1,16.2,7.1,23.2,13.8,1147.0,5.4,4.3,11.4,6.7,10.5,13.5,21.0,14.9,5.9,6.3,71382.0,80611.0,5.740535945
6037121210,1212.1,2179,2.6967821780000003,776,3.95,613.0,4.51,2108.0,41.0,44.1,1820.0,38.8,285.0,58.2,802.0,595.0,15.0,12.9,5.6,18.5,19.1,1283.0,9.9,7.3,13.4,8.4,14.8,16.1,3.6,18.9,3.2,4.3,46290.0,64551.0,5.72661082
6037121221,1212.21,1488,2.802259887,509,4.53,437.0,4.71,1576.0,46.5,40.6,1538.0,48.5,195.0,35.9,708.0,483.0,12.4,8.1,3.7,11.7,9.2,915.0,1.2,1.0,10.6,8.4,26.3,22.4,10.0,12.0,3.5,4.5,51420.0,67634.0,5.762462154
6037121222,1212.22,2741,2.170229612,1211,4.25,997.0,4.58,2667.0,39.8,46.9,3053.0,41.2,231.0,34.2,1274.0,1131.0,21.2,5.2,0.4,5.6,27.7,3618.0,5.5,7.4,20.6,4.7,16.0,27.6,7.3,6.9,2.7,1.2,43403.0,54049.0,5.713889900000001
6037121600,1216.0,2612,3.098457888,804,3.29,596.0,3.73,2061.0,49.9,35.8,822.0,40.1,913.0,50.8,808.0,749.0,28.4,21.5,6.6,28.2,6.6,538.0,7.5,0.5,4.7,5.8,9.7,18.7,16.2,19.2,7.5,10.3,79737.0,94600.0,5.938333463999999
6037121801,1218.01,2119,1.773221757,1099,3.02,703.0,3.79,2023.0,38.0,45.8,1650.0,40.2,525.0,40.4,914.0,846.0,15.2,12.3,2.2,14.5,27.3,2052.0,9.1,11.9,23.7,10.9,16.2,19.4,3.0,5.7,0.0,0.0,28385.0,38347.0,5.79856862
6037121802,1218.02,2089,2.7965194110000002,723,3.94,610.0,4.27,2399.0,38.0,45.8,1663.0,44.0,755.0,22.3,918.0,777.0,20.1,9.5,3.5,13.0,25.3,1978.0,4.4,6.1,11.1,5.9,20.7,23.2,12.9,10.4,3.2,2.1,51078.0,62193.0,5.745122825
6037121900,1219.0,3225,2.714646465,1074,3.95,700.0,5.0,2831.0,36.2,45.9,2823.0,37.6,607.0,33.3,1248.0,1052.0,16.6,12.0,1.0,13.0,17.5,1739.0,10.7,3.4,14.8,8.7,9.8,17.4,18.8,15.0,0.0,1.4,51628.0,59309.0,5.68376972
6037122000,1220.0,4890,3.09689677,1532,4.0,1146.0,4.63,4328.0,42.3,38.8,2325.0,39.5,2195.0,48.4,1854.0,1390.0,15.6,16.8,4.3,21.0,12.3,2403.0,6.3,4.8,7.5,4.6,21.5,16.7,15.6,13.1,2.8,7.0,58226.0,73858.0,5.779532131
6037122121,1221.21,1737,2.297619048,718,3.87,616.0,4.14,1771.0,38.3,42.5,1711.0,36.3,191.0,47.1,740.0,578.0,14.1,12.1,0.8,13.0,20.7,1339.0,8.5,11.1,12.1,10.3,17.0,18.5,7.0,11.3,3.2,1.0,42647.0,52485.0,5.769958517
6037122200,1222.0,2421,2.532426778,901,4.63,747.0,5.14,2549.0,53.7,37.7,2728.0,55.3,334.0,37.1,1246.0,917.0,15.8,6.1,1.6,7.7,9.8,1992.0,2.4,4.3,12.1,13.0,13.3,21.8,12.3,15.5,3.9,1.3,55457.0,65357.0,5.661593022999999
6037122410,1224.1,1914,1.664347826,1024,3.64,760.0,4.06,2247.0,33.8,52.3,2171.0,38.1,471.0,15.3,1027.0,802.0,11.7,8.0,2.5,10.5,34.1,2758.0,10.7,8.7,22.5,22.4,15.2,10.6,5.7,4.2,0.0,0.0,27255.0,35448.0,5.744852839
6037123010,1230.1,2327,2.205687204,1043,4.16,829.0,4.51,2535.0,39.2,48.2,2761.0,42.6,346.0,28.6,1233.0,891.0,11.8,5.9,1.4,7.3,33.0,2707.0,8.2,9.4,22.4,7.9,13.9,18.2,9.1,8.0,0.0,2.9,39904.0,49239.0,5.951813486
6037123103,1231.03,2857,1.820905035,1498,2.82,870.0,3.72,2723.0,41.1,40.8,1849.0,40.8,962.0,41.0,1146.0,1046.0,17.8,17.1,10.0,27.1,16.7,2644.0,8.6,4.3,12.8,7.9,30.7,14.6,7.8,8.6,2.5,2.2,41378.0,52986.0,5.784021419
6037123104,1231.04,3036,1.8333333330000001,1575,2.66,1076.0,3.15,2967.0,33.2,44.1,2522.0,29.8,667.0,35.4,1407.0,985.0,15.9,12.9,3.6,16.5,19.4,1882.0,2.7,12.7,12.1,11.6,18.9,20.0,8.1,10.6,2.1,1.2,41913.0,54457.0,5.73229608
6037123203,1232.03,1919,1.7103386809999999,1086,3.41,867.0,3.71,2015.0,36.8,55.5,2040.0,35.3,462.0,48.5,1102.0,816.0,15.0,4.3,1.5,5.8,32.4,2485.0,8.2,6.4,25.0,8.5,26.9,14.1,6.3,4.7,0.0,0.0,35648.0,40221.0,5.8973036279999995
6037123204,1232.04,1889,1.763772176,1045,3.22,727.0,3.74,2104.0,41.9,44.6,1806.0,43.0,535.0,33.8,1060.0,759.0,18.7,8.7,2.9,11.5,29.4,2009.0,5.9,10.8,20.9,14.5,14.0,18.5,7.3,6.3,0.3,1.5,32656.0,45332.0,5.76262367
6037123205,1232.05,1417,1.896921017,693,3.92,550.0,4.36,1745.0,39.5,43.5,1593.0,41.1,310.0,42.9,877.0,496.0,10.4,10.3,2.3,12.7,24.6,1388.0,7.5,6.8,18.3,15.4,15.9,16.3,7.1,8.4,2.5,1.9,36467.0,51608.0,5.703077971
6037123206,1232.06,1586,1.788049605,858,3.35,604.0,4.03,1745.0,35.9,45.4,1876.0,39.3,283.0,25.8,820.0,667.0,12.0,6.4,3.4,9.8,32.4,1853.0,5.4,10.8,22.1,14.2,20.2,15.4,4.3,3.1,1.9,2.6,33804.0,45625.0,5.815287861
6037123301,1233.01,3404,2.15443038,1483,3.03,896.0,4.0,3105.0,39.2,45.2,1447.0,37.2,1125.0,40.4,1277.0,1403.0,19.7,22.5,6.2,28.7,15.8,1566.0,6.3,5.7,8.8,11.2,15.4,13.2,18.0,14.8,5.3,1.3,56823.0,66704.0,5.806860121000001
6037123304,1233.04,2914,1.650056625,1677,2.68,1099.0,3.39,3161.0,48.0,34.5,1529.0,43.5,1844.0,54.3,1137.0,961.0,22.4,25.7,5.3,31.0,31.3,2627.0,11.3,13.6,18.4,10.3,11.9,19.4,5.6,4.5,3.5,1.5,29455.0,45367.0,5.649552298
6037123410,1234.1,2675,2.104642014,1215,3.31,938.0,3.6,2752.0,36.9,47.6,1748.0,34.4,1312.0,43.1,1092.0,1006.0,17.5,13.8,8.0,21.8,28.8,2517.0,9.0,10.0,20.4,11.1,14.0,15.3,8.1,6.7,2.4,3.0,34188.0,53725.0,5.76364801
6037123420,1234.2,3190,2.2,1304,3.3,976.0,3.81,2754.0,43.9,42.4,1802.0,38.2,1255.0,47.9,1291.0,1163.0,15.3,15.6,4.4,19.9,27.1,2397.0,6.2,9.0,21.9,12.3,15.0,11.7,4.0,11.2,8.3,0.5,36538.0,55449.0,5.863631174
6037123510,1235.1,3182,1.967841682,1522,3.23,1129.0,3.72,3276.0,45.1,35.8,1663.0,46.5,1740.0,43.7,1468.0,1179.0,19.1,12.2,8.4,20.6,23.6,2427.0,3.9,11.2,13.7,7.7,23.2,16.8,9.3,7.6,3.9,2.7,43775.0,57641.0,5.797403557000001
6037123520,1235.2,1897,2.145927602,812,3.08,558.0,3.72,1515.0,43.8,40.8,938.0,37.0,751.0,49.5,660.0,561.0,18.7,26.9,8.1,35.0,24.5,1306.0,9.0,4.8,11.3,14.0,19.1,21.8,8.7,8.0,2.6,0.6,41818.0,51670.0,5.726431702999999
6037123601,1236.01,4081,2.144508671,1894,2.74,1262.0,3.35,4020.0,46.1,37.0,1761.0,46.4,2586.0,45.9,1961.0,1262.0,22.9,21.8,7.5,29.4,11.9,1642.0,4.2,6.7,13.1,9.0,11.1,20.9,11.0,15.8,5.3,2.9,58627.0,68641.0,5.718110687
6037123602,1236.02,2903,2.172904192,1328,2.7,809.0,3.4,2415.0,38.0,44.1,1081.0,27.8,1609.0,46.1,936.0,1033.0,21.0,23.3,9.3,32.6,18.9,1817.0,6.5,10.7,10.8,16.0,10.2,11.5,13.6,9.0,4.0,7.8,42857.0,66655.0,5.832999603999999
6037123700,1237.0,3633,2.3393432069999998,1436,2.59,828.0,3.36,2683.0,40.7,42.4,380.0,53.4,2407.0,37.1,1168.0,894.0,21.8,27.6,6.2,33.8,12.9,1132.0,5.0,8.1,10.2,7.0,11.5,20.0,19.2,10.0,4.6,4.5,60091.0,67444.0,5.7654034
6037123800,1238.0,4572,1.8730028680000002,2359,2.36,1184.0,3.19,4177.0,37.5,43.5,1117.0,38.0,2604.0,42.6,1717.0,1600.0,26.6,23.9,8.3,32.3,18.2,2109.0,5.3,7.2,17.4,10.6,12.3,18.3,7.8,12.8,4.0,4.3,42165.0,62898.0,5.7449592460000005
6037123901,1239.01,2944,1.9129304740000002,1461,2.95,970.0,3.71,2764.0,48.6,38.5,1761.0,45.5,1411.0,54.2,1285.0,958.0,11.0,18.4,5.5,23.9,18.7,1925.0,7.9,11.2,12.4,15.3,9.9,13.0,8.3,10.4,11.3,0.4,39750.0,62063.0,5.828881448
6037123902,1239.02,2399,2.093368237,1095,2.48,622.0,3.22,2094.0,44.6,33.2,582.0,53.8,1245.0,41.7,906.0,851.0,28.4,34.0,11.6,45.6,13.2,692.0,4.5,4.3,9.8,1.6,22.9,16.0,12.3,18.2,3.9,6.6,61094.0,80402.0,5.742752242999999
6037124000,1240.0,5391,2.4638939669999997,2080,2.45,1250.0,3.05,3444.0,39.1,35.2,613.0,20.1,2937.0,42.0,1421.0,1413.0,17.1,41.1,20.8,62.0,6.2,856.0,3.2,3.1,12.4,7.9,8.7,12.7,9.5,15.6,12.0,15.0,81544.0,108814.0,5.990519824
6037124102,1241.02,2726,1.822192513,1385,2.68,731.0,3.37,2760.0,35.8,50.4,1254.0,46.7,1207.0,20.3,1435.0,845.0,16.5,27.7,12.1,39.8,20.9,1734.0,6.7,8.1,10.1,13.9,18.7,14.6,2.1,18.9,3.9,3.0,43352.0,63648.0,5.768929823
6037124103,1241.03,1161,1.8970588240000001,605,3.64,482.0,4.02,1393.0,48.6,40.5,1238.0,40.4,202.0,73.8,555.0,580.0,14.8,13.4,0.9,14.4,33.4,1414.0,3.5,6.1,26.1,13.4,21.3,9.9,5.1,5.0,3.5,6.1,35372.0,54754.0,5.87813251
6037124104,1241.04,1564,1.4980842909999998,1025,2.66,518.0,3.3,1847.0,30.0,60.9,1210.0,28.9,680.0,29.9,914.0,708.0,20.5,20.1,2.8,22.9,28.3,1568.0,12.0,7.0,11.8,19.9,9.7,19.5,10.8,8.1,0.5,0.7,32656.0,46811.0,5.845459022999999
6037124105,1241.05,1555,1.657782516,901,2.99,599.0,3.59,1809.0,40.4,51.9,1209.0,37.7,725.0,44.7,832.0,611.0,19.1,20.0,6.0,25.9,35.4,1590.0,15.1,7.1,15.5,10.1,18.4,16.5,8.0,2.4,3.8,3.0,37604.0,50554.0,5.83188189
6037124201,1242.01,2548,2.213727194,1110,2.8,706.0,3.61,2335.0,54.7,32.9,1545.0,56.4,827.0,53.9,1018.0,720.0,25.6,17.2,3.2,20.3,12.2,809.0,8.0,3.4,11.2,11.1,11.1,24.5,11.1,10.5,5.9,3.2,55357.0,66697.0,5.750310923
6037124203,1242.03,1636,1.848587571,843,3.19,556.0,3.8,1809.0,39.4,48.3,1564.0,44.8,481.0,33.9,948.0,628.0,24.9,7.7,2.2,9.8,27.7,1427.0,7.8,6.5,19.6,13.3,12.9,22.4,4.7,7.4,2.8,2.5,38147.0,51936.0,5.822139896
6037124204,1242.04,1647,1.533519553,1058,2.83,626.0,3.5,1954.0,34.7,52.1,1158.0,36.8,738.0,30.8,776.0,1015.0,22.7,14.7,4.9,19.6,33.8,1843.0,5.3,16.1,13.7,14.7,14.7,21.6,7.5,2.5,4.2,0.0,35127.0,45021.0,5.968091661
6037124300,1243.0,2315,1.667867435,1285,2.87,765.0,3.9,2636.0,40.1,38.0,1888.0,47.4,850.0,26.9,1062.0,974.0,19.7,13.2,1.3,14.5,12.7,1386.0,3.9,9.6,17.4,4.6,16.4,23.0,17.0,5.8,2.3,0.0,48199.0,52324.0,5.79406794
6037124400,1244.0,3856,2.3048416019999998,1601,2.61,968.0,3.44,2868.0,47.6,42.7,660.0,28.8,2389.0,51.8,1216.0,977.0,20.1,27.8,15.2,43.1,20.3,1249.0,9.7,2.7,7.7,11.1,10.5,13.1,18.0,16.4,2.9,7.9,67595.0,84105.0,5.817417568
6037124500,1245.0,3081,2.433649289,1203,2.66,779.0,3.18,2332.0,45.9,34.7,662.0,49.8,1635.0,43.7,1099.0,900.0,28.3,25.0,16.7,41.7,6.8,815.0,0.6,5.5,7.7,9.9,13.5,8.2,17.0,19.2,10.1,8.3,82926.0,94183.0,5.928238513999999
6037124600,1246.0,3299,2.343039773,1391,2.41,759.0,3.09,2477.0,44.2,33.9,367.0,9.8,1911.0,51.0,1063.0,940.0,17.1,32.7,18.0,50.6,5.0,811.0,1.7,2.5,3.1,10.1,13.8,20.1,11.1,18.7,9.5,9.3,69818.0,97375.0,5.838664904
6037124700,1247.0,5304,2.2941176469999998,2158,2.27,1169.0,2.91,3763.0,45.9,38.2,701.0,28.8,2967.0,53.9,1909.0,1483.0,26.3,34.2,17.5,51.6,7.2,1024.0,3.7,1.3,12.0,5.2,7.0,20.0,12.8,16.6,7.9,13.5,80263.0,98796.0,5.902510845
6037124902,1249.02,2249,1.40738423,1549,1.92,395.0,3.75,2248.0,24.2,49.6,716.0,44.3,1391.0,15.5,950.0,680.0,28.6,26.4,11.8,38.2,20.6,1167.0,8.0,9.2,16.3,12.2,14.3,21.1,8.5,4.5,2.0,3.9,41060.0,57417.0,5.799356496000001
6037125100,1251.0,5379,1.8283480630000002,2740,2.23,1346.0,3.03,4525.0,40.2,40.8,1114.0,43.9,3017.0,41.0,1997.0,1852.0,25.4,35.6,10.3,46.0,9.8,2081.0,7.1,4.0,13.6,15.1,11.9,16.9,5.1,13.8,1.4,10.9,48154.0,93546.0,5.8978275579999995
6037125200,1252.0,3203,1.868728121,1588,2.38,750.0,3.37,2799.0,36.1,45.7,1122.0,27.0,1485.0,37.1,1341.0,1066.0,22.5,27.0,14.3,41.3,17.1,1253.0,4.5,8.0,6.3,14.9,16.9,13.0,9.9,10.8,8.3,7.5,49636.0,78150.0,5.823852359
6037125310,1253.1,3576,1.6980056980000002,2006,2.4,848.0,3.33,3203.0,26.1,53.9,1594.0,28.4,1583.0,24.4,1655.0,1348.0,16.7,26.9,9.0,35.8,27.2,2330.0,10.6,8.8,12.3,13.2,16.8,11.7,8.9,10.4,4.6,2.7,40930.0,57588.0,5.792095495
6037125320,1253.2,3916,1.387176762,2698,2.05,864.0,3.05,3934.0,29.1,56.4,1596.0,31.7,2635.0,26.2,2004.0,1593.0,17.3,31.5,9.8,41.3,29.7,2845.0,7.0,14.4,12.3,9.1,15.6,16.3,10.5,8.9,4.6,1.3,40918.0,54322.0,5.831271469
6037125401,1254.01,3187,1.305612454,2269,1.69,559.0,2.76,3161.0,30.6,57.9,809.0,34.4,1536.0,23.2,1724.0,1376.0,23.8,34.9,12.6,47.5,15.8,1161.0,3.3,4.7,5.4,7.8,17.2,26.4,12.3,17.6,4.1,1.2,56894.0,66524.0,5.86466099
6037125402,1254.02,3705,1.789855072,1976,2.04,702.0,2.78,3228.0,31.6,57.6,858.0,37.5,2088.0,29.4,1601.0,1557.0,22.5,41.7,11.0,52.7,11.2,996.0,1.3,6.0,6.3,7.4,13.5,23.0,18.3,8.6,9.0,6.6,61616.0,81298.0,5.785085044
6037125501,1255.01,2854,1.6817913969999998,1594,2.06,619.0,3.0,2490.0,32.7,50.5,840.0,26.7,1576.0,33.9,1258.0,1068.0,21.4,27.2,14.0,41.2,13.1,1062.0,7.3,6.0,9.5,9.7,15.4,22.6,9.0,11.4,5.8,3.3,51037.0,68682.0,5.77888601
